date,close,Trading_Volume
2024-11-01,70.1,24280
2024-11-04,70.1,24496
2024-11-05,70.2,35790
2024-11-06,69.9,4112
2024-11-07,73.0,188776
2024-11-08,73.2,71605
2024-11-11,71.1,27850
2024-11-12,70.6,6065
2024-11-13,70.2,45241
2024-11-14,68.7,54803
2024-11-15,68.9,24698
2024-11-18,69.7,13305
2024-11-19,70.2,27315
2024-11-20,71.2,58060
2024-11-21,72.0,114434
2024-11-22,71.2,35930
2024-11-25,69.3,89363
2024-11-26,66.9,226649
2024-11-27,65.5,29609
2024-11-28,64.7,71579
2024-11-29,62.3,59834
2024-12-02,63.3,111450
2024-12-03,62.5,35261
2024-12-04,62.4,47800
2024-12-05,62.3,28376
2024-12-06,67.0,98875
2024-12-09,66.0,69518
2024-12-10,64.5,92012
2024-12-11,63.1,122537
2024-12-12,61.8,66768
2024-12-13,60.9,140008
2024-12-16,59.4,163820
2024-12-17,61.5,118176
2024-12-18,53.7,1001715
2024-12-19,61.0,2028187
2024-12-20,68.3,2384229
2024-12-23,71.3,2120502
2024-12-24,75.8,2553694
2024-12-25,82.0,2832960
2024-12-26,78.5,1897239
2024-12-27,73.0,1262899
2024-12-30,74.6,1374636
2024-12-31,79.9,1278618
2025-01-02,76.7,1148786
2025-01-03,73.8,1037086
2025-01-06,74.0,475620
2025-01-07,71.2,791308
2025-01-08,71.9,1078513
2025-01-09,72.3,1122447
2025-01-10,74.8,1334589
2025-01-13,72.0,1801858
2025-01-14,73.7,2099708
2025-01-15,76.6,3431229
2025-01-16,76.6,3308264
2025-01-17,72.1,1321148
2025-01-20,72.9,362898
2025-01-21,71.4,368525
2025-01-22,71.3,258455
2025-02-03,64.7,864939
2025-02-04,61.4,632586
2025-02-05,63.2,362402
2025-02-06,62.1,248657
2025-02-07,62.7,213887
2025-02-10,62.1,138148
2025-02-11,63.3,219283
2025-02-12,63.8,252970
2025-02-13,63.9,131579
2025-02-14,63.1,122126
2025-02-17,65.1,410750
2025-02-18,64.7,164596
2025-02-19,65.8,349824
2025-02-20,68.0,498141
2025-02-21,69.1,382511
2025-02-24,68.1,245017
2025-02-25,66.7,222441
2025-02-26,66.7,145204
2025-02-27,64.8,187439
2025-03-03,64.0,119660
2025-03-04,64.0,73211
2025-03-05,64.3,77426
2025-03-06,64.5,97861
2025-03-07,64.0,110172
2025-03-10,63.0,110567
2025-03-11,63.5,188797
2025-03-12,63.0,83779
2025-03-13,61.4,136350
2025-03-14,61.8,44441
2025-03-17,61.7,75586
2025-03-18,62.9,108605
2025-03-19,61.3,167802
2025-03-20,61.1,179718
2025-03-21,60.9,121062
2025-03-24,60.2,103612
2025-03-25,60.0,71168
2025-03-26,60.9,35158
2025-03-27,61.2,164212
2025-03-28,59.1,154285
2025-03-31,55.2,177448
2025-04-01,56.2,74455
2025-04-02,56.7,30174
2025-04-07,51.1,34659
2025-04-08,46.0,297170
2025-04-09,42.15,230702
2025-04-10,46.35,23115
2025-04-11,47.6,112963
2025-04-14,48.65,91184
2025-04-15,51.3,106428
2025-04-16,50.3,64495
2025-04-17,50.0,23197
2025-04-18,48.85,45230
2025-04-21,46.3,41851
2025-04-22,45.1,66945
2025-04-23,46.4,53539
2025-04-24,46.5,24072
2025-04-25,47.35,74810
2025-04-28,48.7,61680
2025-04-29,49.8,89606
2025-04-30,48.6,73141
2025-05-02,49.4,89368
2025-05-05,47.1,77865
2025-05-06,48.1,23290
2025-05-07,47.0,49448
2025-05-08,48.15,28444
2025-05-09,48.7,36120
2025-05-12,48.75,73743
2025-05-13,48.8,88107
2025-05-14,51.0,139566
2025-05-15,55.0,317884
2025-05-16,54.0,261589
2025-05-19,52.4,131982
2025-05-20,51.8,71222
2025-05-21,53.3,67506
2025-05-22,53.0,29646
2025-05-23,55.0,205481
2025-05-26,57.2,277973
2025-05-27,56.0,192941
2025-05-28,54.8,112737
2025-05-29,54.3,72322
2025-06-02,53.5,72190
2025-06-03,54.4,27405
2025-06-04,54.2,76811
2025-06-05,54.5,51562
2025-06-06,55.0,99218
2025-06-09,55.2,133437
2025-06-10,54.8,81336
2025-06-11,54.3,97931
2025-06-12,57.4,234072
2025-06-13,55.6,298458
2025-06-16,58.0,123821
2025-06-17,60.8,704273
2025-06-18,59.3,278843
2025-06-19,58.1,232069
2025-06-20,59.0,155670
2025-06-23,61.2,332225
2025-06-24,62.5,260267
2025-06-25,62.5,461629
2025-06-26,61.1,213135
2025-06-27,61.8,218611
2025-06-30,61.0,128391
2025-07-01,60.4,159756
2025-07-02,61.8,163211
2025-07-03,61.2,98319
2025-07-04,60.0,202485
2025-07-07,59.0,98246
2025-07-08,57.5,127067
2025-07-09,56.7,126785
2025-07-10,59.9,136480
2025-07-11,61.4,504253
2025-07-14,60.3,143894
2025-07-15,61.0,96229
2025-07-16,61.1,156871
2025-07-17,60.3,62302
2025-07-18,58.9,160763
2025-07-21,62.4,559869
2025-07-22,62.5,424965
2025-07-23,61.6,218570
2025-07-24,60.9,138848
2025-07-25,60.3,175562
2025-07-28,59.8,142579
2025-07-29,60.3,114033
2025-07-30,61.0,146681
2025-07-31,62.0,184125
2025-08-01,63.1,163036
2025-08-04,65.8,896755
2025-08-05,65.7,416128
2025-08-06,65.1,193266
2025-08-07,63.3,293771
2025-08-08,63.3,247108
2025-08-11,61.2,306471
2025-08-12,61.6,149884
2025-08-13,63.0,150285
2025-08-14,63.1,171348
2025-08-15,62.5,225825
2025-08-18,64.5,362026
2025-08-19,70.9,2189213
2025-08-20,71.5,4528786
2025-08-21,76.7,2262516
2025-08-22,77.2,2648001
2025-08-25,74.3,1716497
2025-08-26,71.2,1243965
2025-08-27,71.6,570413
2025-08-28,73.0,415623
2025-08-29,74.0,420416
2025-09-01,70.7,652851
2025-09-02,70.5,309941
2025-09-03,70.3,328550
2025-09-04,70.3,177912
2025-09-05,73.0,666016
2025-09-08,75.0,543481
2025-09-09,72.9,447783
2025-09-10,74.8,470126
2025-09-11,72.3,448794
2025-09-12,72.3,333449
2025-09-15,70.0,300876
2025-09-16,69.0,272172
2025-09-17,68.8,255149
2025-09-18,69.2,146105
2025-09-19,69.9,190847
2025-09-22,70.8,145984
2025-09-23,71.4,360195
2025-09-24,70.7,143531
2025-09-25,70.7,156305
2025-09-26,68.9,269562
2025-09-30,70.1,66858
2025-10-01,70.4,159868
2025-10-02,71.0,112672
2025-10-03,69.9,159346
2025-10-07,70.6,114714
2025-10-08,69.6,158755
2025-10-09,68.7,272281
2025-10-13,71.3,460850
2025-10-14,69.8,197118
2025-10-15,69.0,159866
2025-10-16,69.2,86451
2025-10-17,68.7,115542
2025-10-20,67.8,221499
2025-10-21,67.8,84335
2025-10-22,68.5,97878
2025-10-23,67.9,69711
2025-10-27,67.5,217987
2025-10-28,66.7,211009
2025-10-29,66.4,81405
2025-10-30,65.3,274561
2025-10-31,65.1,112416
2025-11-03,66.3,123233
2025-11-04,65.7,80158
2025-11-05,66.0,71820
2025-11-06,64.8,165385
2025-11-07,63.7,159202
2025-11-10,64.1,84743
2025-11-11,64.8,71844
2025-11-12,66.7,109890
2025-11-13,65.5,93871
2025-11-14,62.2,447162
2025-11-17,60.6,202830
2025-11-18,60.3,144222
2025-11-19,60.5,119697
2025-11-20,61.4,98975
2025-11-21,60.1,71086
2025-11-24,61.2,65745
2025-11-25,63.8,121434
2025-11-26,64.6,56945
2025-11-27,64.1,32298
2025-11-28,64.1,41554
2025-12-01,64.0,52226
2025-12-02,63.8,51826
2025-12-03,63.8,20732
2025-12-04,65.3,65582
2025-12-05,65.2,62894
2025-12-08,65.3,30945
2025-12-09,64.7,39392
2025-12-10,63.5,74883
2025-12-11,63.6,63321
2025-12-12,64.6,24258
2025-12-15,65.2,35391
2025-12-16,64.5,25436
2025-12-17,64.7,32298
2025-12-18,63.7,21160
2025-12-19,63.5,33527
2025-12-22,63.0,55964
2025-12-23,62.5,47300
2025-12-24,62.4,37491
2025-12-26,62.2,116607
2025-12-29,63.1,55206
2025-12-30,62.2,22190
2025-12-31,62.5,23236
2026-01-02,65.0,129191
2026-01-05,65.0,52419
2026-01-06,65.5,31345
2026-01-07,65.3,66881
2026-01-08,64.5,30305
2026-01-09,63.8,38166
2026-01-12,66.4,108552
2026-01-13,65.3,43637
2026-01-14,65.9,75766
2026-01-15,65.4,18347
2026-01-16,65.1,43600
2026-01-19,63.9,50459
2026-01-20,63.2,59938
2026-01-21,62.1,66468
2026-01-22,62.0,76691
2026-01-23,63.1,80804
2026-01-26,62.1,46715
2026-01-27,62.6,58134
2026-01-28,62.2,30778
2026-01-29,61.8,77513
