date,close,Trading_Volume
2024-11-01,51.8,577155
2024-11-04,50.0,380410
2024-11-05,51.3,282511
2024-11-06,51.3,232650
2024-11-07,51.1,63050
2024-11-08,47.45,860240
2024-11-11,45.75,278993
2024-11-12,45.2,208538
2024-11-13,45.2,113586
2024-11-14,44.5,232006
2024-11-15,45.1,60005
2024-11-18,44.85,118511
2024-11-19,45.1,83972
2024-11-20,44.7,48717
2024-11-21,45.1,40189
2024-11-22,45.4,43740
2024-11-25,45.6,81845
2024-11-26,45.35,12195
2024-11-27,44.55,85156
2024-11-28,43.8,85080
2024-11-29,44.55,33170
2024-12-02,44.35,42113
2024-12-03,43.85,88125
2024-12-04,44.4,35034
2024-12-05,44.15,68417
2024-12-06,43.95,92010
2024-12-09,41.7,369912
2024-12-10,41.9,52440
2024-12-11,42.25,134439
2024-12-12,42.0,72224
2024-12-13,41.75,80099
2024-12-16,41.5,30160
2024-12-17,41.0,86450
2024-12-18,40.75,44009
2024-12-19,38.85,754873
2024-12-20,39.85,174237
2024-12-23,39.3,95153
2024-12-24,40.4,64101
2024-12-25,40.35,40223
2024-12-26,40.4,41000
2024-12-27,40.4,31109
2024-12-30,40.85,35569
2024-12-31,40.1,51010
2025-01-02,41.05,255608
2025-01-03,41.0,187414
2025-01-06,41.2,92090
2025-01-07,41.05,51032
2025-01-08,41.5,74566
2025-01-09,41.0,308130
2025-01-10,41.9,271000
2025-01-13,41.2,162121
2025-01-14,41.7,35150
2025-01-15,41.55,228000
2025-01-16,41.4,170030
2025-01-17,41.4,33070
2025-01-20,41.15,55012
2025-01-21,40.65,51052
2025-01-22,40.9,50195
2025-02-03,40.85,325400
2025-02-04,40.9,172057
2025-02-05,44.3,807892
2025-02-06,43.35,1323073
2025-02-07,44.8,1460325
2025-02-10,44.8,905301
2025-02-11,45.0,328106
2025-02-12,45.4,791353
2025-02-13,46.05,485303
2025-02-14,45.95,420573
2025-02-17,47.5,839870
2025-02-18,47.6,1337598
2025-02-19,47.75,1034171
2025-02-20,47.65,740065
2025-02-21,46.4,640592
2025-02-24,48.4,616717
2025-02-25,48.1,108909
2025-02-26,52.9,2171336
2025-02-27,53.6,2642597
2025-03-03,52.5,705743
