date,close,Trading_Volume
2024-11-01,102.5,61287
2024-11-04,101.5,171913
2024-11-05,102.0,16311
2024-11-06,101.5,26426
2024-11-07,101.0,152169
2024-11-08,100.5,76976
2024-11-11,100.0,124669
2024-11-12,96.0,575644
2024-11-13,95.2,313120
2024-11-14,93.6,216982
2024-11-15,98.2,323397
2024-11-18,100.0,248250
2024-11-19,99.8,100384
2024-11-20,99.1,105637
2024-11-21,99.1,51493
2024-11-22,98.8,28215
2024-11-25,99.3,974597
2024-11-26,98.6,78515
2024-11-27,98.6,47670
2024-11-28,97.4,34862
2024-11-29,97.1,38317
2024-12-02,97.4,37193
2024-12-03,99.2,23597
2024-12-04,98.8,13305
2024-12-05,99.0,15083
2024-12-06,99.5,40237
2024-12-09,99.9,30012
2024-12-10,99.6,39209
2024-12-11,98.7,63152
2024-12-12,98.8,26800
2024-12-13,99.0,23618
2024-12-16,98.2,36983
2024-12-17,98.6,25141
2024-12-18,98.7,16438
2024-12-19,98.7,28266
2024-12-20,98.0,23050
2024-12-23,99.7,116524
2024-12-24,99.4,54132
2024-12-25,99.5,51097
2024-12-26,99.9,65214
2024-12-27,99.9,85586
2024-12-30,100.0,81951
2024-12-31,100.0,82660
2025-01-02,100.0,93337
2025-01-03,99.6,65438
2025-01-06,99.9,43046
2025-01-07,98.6,90031
2025-01-08,98.3,27164
2025-01-09,98.1,33715
2025-01-10,97.4,90010
2025-01-13,96.4,188610
2025-01-14,97.4,15032
2025-01-15,97.1,36024
2025-01-16,98.1,113777
2025-01-17,98.0,66426
2025-01-20,98.0,25015
2025-01-21,98.1,6480
2025-01-22,98.6,15584
2025-02-03,97.7,62124
2025-02-04,98.0,26294
2025-02-05,98.3,15982
2025-02-06,98.4,29350
2025-02-07,98.3,38315
2025-02-10,98.0,158800
2025-02-11,98.4,25903
2025-02-12,98.9,69889
2025-02-13,99.9,119815
2025-02-14,101.0,84930
2025-02-17,100.5,45869
2025-02-18,101.0,51869
2025-02-19,100.0,56215
2025-02-20,100.0,56609
2025-02-21,106.5,614885
2025-02-24,103.5,311409
2025-02-25,104.0,199276
2025-02-26,107.5,455659
2025-02-27,108.0,235107
2025-03-03,109.0,296556
2025-03-04,108.5,328616
2025-03-05,109.5,272769
2025-03-06,105.5,763197
2025-03-07,105.5,293143
2025-03-10,103.5,404783
2025-03-11,102.0,258293
2025-03-12,101.0,153763
2025-03-13,101.0,223480
2025-03-14,101.0,127647
2025-03-17,101.5,159769
2025-03-18,100.0,393651
2025-03-19,102.5,454293
2025-03-20,104.5,243446
2025-03-21,105.0,187082
2025-03-24,105.0,211246
2025-03-25,105.5,117871
2025-03-26,105.0,51004
2025-03-27,104.0,183159
2025-03-28,107.0,369569
2025-03-31,105.0,200251
2025-04-01,105.5,152308
2025-04-02,103.5,202605
2025-04-07,93.2,33803
2025-04-08,83.9,121817
2025-04-09,75.6,116631
2025-04-10,83.1,232104
2025-04-11,85.3,839930
2025-04-14,80.2,667278
2025-04-15,83.4,180357
2025-04-16,82.0,112539
2025-04-17,81.0,62094
2025-04-18,80.5,77192
2025-04-21,77.9,216947
2025-04-22,77.0,135632
2025-04-23,78.8,84381
2025-04-24,79.2,80180
2025-04-25,79.5,64395
2025-04-28,82.9,163286
2025-04-29,84.4,131325
2025-04-30,84.1,116162
2025-05-02,84.3,129813
2025-05-05,80.9,180206
2025-05-06,79.6,121083
2025-05-07,79.1,50340
2025-05-08,79.9,44946
2025-05-09,80.1,158870
2025-05-12,80.0,90326
2025-05-13,81.2,91985
2025-05-14,85.3,193398
2025-05-15,86.5,173059
2025-05-16,87.8,66548
2025-05-19,84.5,89735
2025-05-20,84.5,37037
2025-05-21,85.0,30401
2025-05-22,84.2,29615
2025-05-23,84.1,38546
2025-05-26,84.9,60790
2025-05-27,84.0,87525
2025-05-28,83.5,44178
2025-05-29,85.7,261151
2025-06-02,82.1,149134
2025-06-03,82.4,46274
2025-06-04,82.4,49429
2025-06-05,82.4,47443
2025-06-06,83.8,117106
2025-06-09,84.8,93594
2025-06-10,84.3,151103
2025-06-11,82.2,130254
2025-06-12,81.1,86685
2025-06-13,79.9,90276
