date,close,Trading_Volume
2024-11-01,35.85,2619249
2024-11-04,36.35,2144907
2024-11-05,36.1,2486969
2024-11-06,36.9,3022458
2024-11-07,37.45,6277890
2024-11-08,36.1,6590909
2024-11-11,35.45,3114524
2024-11-12,35.8,3035456
2024-11-13,35.95,1935556
2024-11-14,35.5,2141288
2024-11-15,35.7,1217576
2024-11-18,34.65,2336296
2024-11-19,35.35,1728987
2024-11-20,35.0,1072729
2024-11-21,35.45,1354153
2024-11-22,35.65,1389456
2024-11-25,36.5,3122026
2024-11-26,36.3,1563422
2024-11-27,35.8,1610682
2024-11-28,35.2,1517833
2024-11-29,36.0,1883628
2024-12-02,36.65,4974134
2024-12-03,37.1,11075472
2024-12-04,36.9,3998078
2024-12-05,36.55,2963054
2024-12-06,36.3,1611533
2024-12-09,35.6,2306864
2024-12-10,34.85,2864857
2024-12-11,34.55,2378236
2024-12-12,34.8,2472544
2024-12-13,32.4,12730673
2024-12-16,32.0,3443568
2024-12-17,32.25,1725111
2024-12-18,32.85,3887439
2024-12-19,33.5,6104439
2024-12-20,33.95,6914595
2024-12-23,34.05,2229397
2024-12-24,33.7,1460840
2024-12-25,34.15,1268856
2024-12-26,34.2,1541776
2024-12-27,33.95,1102632
2024-12-30,33.6,912643
2024-12-31,33.5,1045765
2025-01-02,33.55,977721
2025-01-03,33.4,1208305
2025-01-06,33.75,1632596
2025-01-07,33.45,1153393
2025-01-08,33.55,830486
2025-01-09,32.2,1867814
2025-01-10,32.0,1362504
2025-01-13,30.8,3026013
2025-01-14,31.45,1342183
2025-01-15,31.8,978520
2025-01-16,31.7,1193136
2025-01-17,32.1,984744
2025-01-20,32.7,1339092
2025-01-21,32.35,824085
2025-01-22,32.75,1158861
2025-02-03,32.9,1499010
2025-02-04,32.95,1016315
2025-02-05,33.6,1248397
2025-02-06,34.05,1372569
2025-02-07,33.9,990483
2025-02-10,33.5,892802
2025-02-11,33.5,1297909
2025-02-12,33.7,1622472
2025-02-13,34.1,1716952
2025-02-14,34.0,1089992
2025-02-17,33.85,1280019
2025-02-18,33.9,670810
2025-02-19,33.85,1588979
2025-02-20,33.2,2715034
2025-02-21,33.2,1730917
2025-02-24,33.15,1303887
2025-02-25,32.85,1706533
2025-02-26,32.95,1191333
2025-02-27,32.7,1507384
2025-03-03,32.25,1350265
2025-03-04,33.1,1667504
2025-03-05,33.2,1515605
2025-03-06,33.1,1472176
2025-03-07,32.1,4402237
2025-03-10,32.1,1344029
2025-03-11,32.1,1946471
2025-03-12,32.3,1199501
2025-03-13,31.85,1469612
2025-03-14,32.05,1096011
2025-03-17,32.25,943520
2025-03-18,32.35,1145052
2025-03-19,32.15,1085496
2025-03-20,32.6,1204971
2025-03-21,32.4,1389421
2025-03-24,32.35,993353
2025-03-25,31.9,1171992
2025-03-26,31.8,1383883
2025-03-27,31.45,1181573
2025-03-28,30.5,2785639
2025-03-31,29.05,4283133
2025-04-01,30.05,2090043
2025-04-02,30.15,1090311
2025-04-07,27.15,904281
2025-04-08,24.5,8353093
2025-04-09,22.5,8305096
2025-04-10,24.75,3349653
2025-04-11,25.1,3154555
2025-04-14,25.7,2663401
2025-04-15,26.85,3055374
2025-04-16,26.5,2063482
2025-04-17,26.8,1499978
2025-04-18,26.5,1289856
2025-04-21,26.15,1143909
2025-04-22,26.1,1142763
2025-04-23,26.9,1278499
2025-04-24,26.85,1246537
2025-04-25,27.45,1579565
2025-04-28,27.8,1739998
2025-04-29,28.55,2200504
2025-04-30,28.3,4333325
2025-05-02,28.2,1646887
2025-05-05,26.4,3437419
2025-05-06,26.55,1118713
2025-05-07,26.7,670603
2025-05-08,26.75,1073813
2025-05-09,26.7,903729
2025-05-12,27.25,1100671
2025-05-13,27.05,1451645
2025-05-14,27.45,1037231
2025-05-15,27.25,1007565
2025-05-16,27.45,651030
2025-05-19,27.0,1156266
2025-05-20,27.0,593736
2025-05-21,27.35,471909
2025-05-22,27.05,500774
2025-05-23,27.0,520490
2025-05-26,27.05,662464
2025-05-27,26.5,802880
2025-05-28,26.65,1474117
2025-05-29,26.6,1222675
2025-06-02,25.5,1369959
2025-06-03,25.45,993467
2025-06-04,26.15,826834
2025-06-05,26.3,551772
2025-06-06,26.65,678494
2025-06-09,26.6,720855
2025-06-10,26.3,1154404
2025-06-11,26.5,1007833
2025-06-12,26.65,788616
2025-06-13,25.75,1708398
2025-06-16,25.9,536248
2025-06-17,25.85,494967
2025-06-18,25.9,532489
2025-06-19,25.45,1047892
2025-06-20,25.15,1161415
2025-06-23,24.9,903018
2025-06-24,25.65,655585
2025-06-25,25.7,468989
2025-06-26,26.25,1551524
2025-06-27,26.55,1788958
2025-06-30,26.2,1903615
2025-07-01,26.35,1977534
2025-07-02,26.1,3505912
2025-07-03,24.95,3998027
2025-07-04,24.65,2454917
2025-07-07,24.55,1083317
2025-07-08,24.4,847532
2025-07-09,24.55,830236
2025-07-10,23.55,2792300
2025-07-11,23.75,744813
2025-07-14,23.4,652551
2025-07-15,23.5,536464
2025-07-16,23.7,829890
2025-07-17,24.2,923701
2025-07-18,24.05,617849
2025-07-21,24.05,584148
2025-07-22,23.5,1160292
2025-07-23,23.95,762516
2025-07-24,24.0,747191
2025-07-25,24.2,1503003
2025-07-28,24.35,1185572
2025-07-29,23.95,1084828
2025-07-30,24.25,600761
2025-07-31,24.05,1291604
2025-08-01,24.8,2003211
2025-08-04,24.5,1441562
2025-08-05,24.7,872641
2025-08-06,24.95,905943
2025-08-07,24.7,1008527
2025-08-08,24.25,1303070
2025-08-11,23.1,4294591
2025-08-12,23.0,1817213
2025-08-13,23.0,2104589
2025-08-14,23.2,1426987
2025-08-15,23.6,1410498
2025-08-18,24.05,1657426
2025-08-19,23.95,1491346
2025-08-20,23.4,1312391
2025-08-21,23.7,1579309
2025-08-22,23.7,707286
2025-08-25,24.0,953966
2025-08-26,26.4,9034489
2025-08-27,27.0,21450330
2025-08-28,26.0,6571508
2025-08-29,25.15,5706175
2025-09-01,24.55,3091384
2025-09-02,24.8,2666350
2025-09-03,25.1,2323305
2025-09-04,25.3,2378668
2025-09-05,25.4,1274761
2025-09-08,25.6,1873399
2025-09-09,25.45,1425909
2025-09-10,24.95,2722778
2025-09-11,24.15,2151800
2025-09-12,24.55,939156
2025-09-15,24.5,867654
2025-09-16,24.85,1726233
2025-09-17,25.05,1350920
2025-09-18,25.6,2702035
2025-09-19,25.5,1974418
2025-09-22,25.4,1449687
2025-09-23,25.35,2369043
2025-09-24,25.1,1165641
2025-09-25,24.9,1788919
2025-09-26,24.35,1625865
2025-09-30,25.1,1783406
2025-10-01,25.1,2499914
2025-10-02,25.05,2640984
2025-10-03,24.7,1835223
2025-10-07,24.8,2293669
2025-10-08,24.4,2069231
2025-10-09,25.4,5000973
2025-10-13,25.75,4407342
2025-10-14,24.85,3662394
2025-10-15,25.5,5672873
2025-10-16,27.3,8423943
2025-10-17,26.75,12765689
2025-10-20,26.25,3402856
2025-10-21,26.1,2100550
2025-10-22,26.4,1821138
2025-10-23,26.1,2134209
2025-10-27,26.35,1582349
2025-10-28,26.45,1334728
2025-10-29,26.8,8766671
2025-10-30,27.4,16386844
2025-10-31,26.15,5586701
2025-11-03,26.3,2660269
2025-11-04,25.4,3435647
2025-11-05,26.0,3521372
2025-11-06,26.55,5993984
2025-11-07,26.5,3790345
2025-11-10,25.7,3557592
2025-11-11,25.15,4618641
2025-11-12,26.8,8936095
2025-11-13,26.95,7108806
2025-11-14,27.45,6277406
2025-11-17,26.7,3423697
2025-11-18,25.9,2272980
2025-11-19,25.35,2764658
2025-11-20,26.05,1603128
2025-11-21,25.4,1908181
2025-11-24,25.55,1298668
2025-11-25,25.6,1201614
2025-11-26,26.3,1757135
2025-11-27,26.65,1653896
2025-11-28,26.2,1146017
2025-12-01,25.95,943753
2025-12-02,26.5,1374398
2025-12-03,26.7,1393828
2025-12-04,26.45,1242069
2025-12-05,26.5,1049159
2025-12-08,27.15,3018961
2025-12-09,27.2,2149858
2025-12-10,26.65,2710355
2025-12-11,27.1,2862866
2025-12-12,27.9,21859573
2025-12-15,29.4,18675524
2025-12-16,29.2,12447061
2025-12-17,28.45,6535586
2025-12-18,27.7,4612174
2025-12-19,27.75,2358637
2025-12-22,28.5,2765970
2025-12-23,28.2,2862049
2025-12-24,28.0,2285571
2025-12-26,28.05,1971140
2025-12-29,27.9,1920875
2025-12-30,27.25,2771320
2025-12-31,26.85,2893641
2026-01-02,27.05,1247291
2026-01-05,26.95,2476711
2026-01-06,27.2,2483171
2026-01-07,27.25,3327055
2026-01-08,26.3,3517452
2026-01-09,26.3,1870159
2026-01-12,27.25,2848913
2026-01-13,27.55,5061979
2026-01-14,28.4,7066195
2026-01-15,27.9,3353058
2026-01-16,27.2,3828605
2026-01-19,28.55,6799127
2026-01-20,28.0,3850558
2026-01-21,28.05,3630640
2026-01-22,27.85,3170514
2026-01-23,28.2,3534781
2026-01-26,28.3,5472144
2026-01-27,28.0,2793852
2026-01-28,27.85,2975921
2026-01-29,28.3,5489199
2026-01-30,28.5,4111113
2026-02-02,28.35,5237399
2026-02-03,28.7,6905256
2026-02-04,28.55,4292886
2026-02-05,27.35,5206370
2026-02-06,27.05,4027591
2026-02-09,26.9,1818695
2026-02-10,25.85,6629345
2026-02-11,25.7,2589165
2026-02-23,27.1,4647302
2026-02-24,27.15,3891734
2026-02-25,26.95,2083268
2026-02-26,27.15,2596031
2026-03-02,27.25,2230450
2026-03-03,27.2,4432188
2026-03-04,25.8,4115298
2026-03-05,26.6,2535286
2026-03-06,26.9,1613709
2026-03-09,25.7,3235892
2026-03-10,25.4,4170040
2026-03-11,27.0,4173400
2026-03-12,26.75,2131563
2026-03-13,26.15,3118974
2026-03-16,28.75,10771729
2026-03-17,31.6,19978483
2026-03-18,33.45,52446745
2026-03-19,33.65,26411680
2026-03-20,34.75,37835151
2026-03-23,31.3,19415072
2026-03-24,30.3,14507793
