date,close,Trading_Volume
2024-11-01,58.3,1081500
2024-11-04,57.8,454447
2024-11-05,57.3,543789
2024-11-06,56.6,948367
2024-11-07,56.5,1175646
2024-11-08,54.3,2747369
2024-11-11,54.6,774962
2024-11-12,53.7,900741
2024-11-13,53.8,683646
2024-11-14,52.0,894026
2024-11-15,52.2,499045
2024-11-18,51.4,545489
2024-11-19,52.6,704191
2024-11-20,52.0,537260
2024-11-21,52.7,436496
2024-11-22,52.7,449363
2024-11-25,54.5,905124
2024-11-26,53.6,444834
2024-11-27,52.1,482216
2024-11-28,51.1,570086
2024-11-29,51.1,631238
2024-12-02,52.1,351483
2024-12-03,52.3,325669
2024-12-04,54.2,1659394
2024-12-05,57.7,4916413
2024-12-06,63.4,11170009
2024-12-09,59.3,16517245
2024-12-10,60.0,9154045
2024-12-11,57.9,2994401
2024-12-12,56.8,1911754
2024-12-13,55.3,1609225
2024-12-16,54.6,1233977
2024-12-17,57.1,1603665
2024-12-18,56.1,1051751
2024-12-19,55.7,956306
2024-12-20,55.0,825745
2024-12-23,56.0,843959
2024-12-24,54.9,783490
2024-12-25,55.3,548491
2024-12-26,56.1,1023694
2024-12-27,56.7,2401205
2024-12-30,55.8,628235
2024-12-31,55.4,646916
2025-01-02,54.5,668714
2025-01-03,53.6,656198
2025-01-06,55.2,1012365
2025-01-07,54.2,779511
2025-01-08,54.1,450593
2025-01-09,53.5,894601
2025-01-10,52.5,684877
2025-01-13,51.6,776820
2025-01-14,53.6,724821
2025-01-15,53.1,354828
2025-01-16,54.6,685836
2025-01-17,54.4,3444574
2025-01-20,56.3,1743128
2025-01-21,54.8,1281778
2025-01-22,55.1,849158
2025-02-03,53.9,794006
2025-02-04,55.1,511770
2025-02-05,56.4,1026897
2025-02-06,56.9,1249708
2025-02-07,57.2,791458
2025-02-10,56.7,670419
2025-02-11,57.6,1375769
2025-02-12,56.9,807665
2025-02-13,57.9,1406786
2025-02-14,58.3,889592
2025-02-17,58.3,686567
2025-02-18,58.9,1968490
2025-02-19,59.0,909657
2025-02-20,58.1,769928
2025-02-21,58.2,593675
2025-02-24,58.3,469329
2025-02-25,57.9,371290
2025-02-26,57.8,389072
2025-02-27,56.5,771509
2025-03-03,55.0,855585
2025-03-04,55.6,440316
2025-03-05,55.8,419226
2025-03-06,55.6,572433
2025-03-07,0.0,0
2025-03-10,55.8,607254
2025-03-11,55.7,796292
2025-03-12,55.7,432695
2025-03-13,54.3,415661
2025-03-14,54.8,402326
2025-03-17,55.3,478059
2025-03-18,56.7,1751930
2025-03-19,56.9,626807
2025-03-20,58.9,1868862
2025-03-21,59.2,1479662
2025-03-24,58.6,988661
2025-03-25,58.0,568211
2025-03-26,58.5,359663
2025-03-27,57.0,727432
2025-03-28,54.1,1038645
2025-03-31,50.0,1313926
2025-04-01,50.7,628714
2025-04-02,51.3,431407
2025-04-07,46.2,93126
2025-04-08,41.6,1375349
2025-04-09,37.45,1737924
2025-04-10,41.15,770544
2025-04-11,41.4,1009421
2025-04-14,42.3,972101
2025-04-15,44.0,791718
2025-04-16,42.55,558424
2025-04-17,42.4,380766
2025-04-18,42.15,363804
2025-04-21,41.4,552571
2025-04-22,40.8,638813
2025-04-23,42.45,567508
2025-04-24,42.65,684459
2025-04-25,45.0,1231086
2025-04-28,45.75,1287344
2025-04-29,46.0,732546
2025-04-30,45.1,535530
2025-05-02,45.55,308122
2025-05-05,43.9,573602
2025-05-06,44.7,428408
2025-05-07,45.15,590347
2025-05-08,46.15,488609
2025-05-09,46.05,665278
2025-05-12,46.35,582030
2025-05-13,47.15,599779
2025-05-14,47.75,389031
2025-05-15,47.7,324314
2025-05-16,47.7,314951
2025-05-19,46.4,597375
2025-05-20,47.2,393364
2025-05-21,47.75,290439
2025-05-22,47.5,322433
2025-05-23,48.05,586371
2025-05-26,47.8,197446
2025-05-27,47.25,584248
2025-05-28,47.65,363055
2025-05-29,48.0,279019
2025-06-02,46.3,2242218
2025-06-03,45.75,504885
2025-06-04,47.25,641172
2025-06-05,47.85,1128429
2025-06-06,52.6,6098882
2025-06-09,52.8,29219784
2025-06-10,51.6,3762639
2025-06-11,52.7,2815428
2025-06-12,51.4,2472661
2025-06-13,50.0,1808108
2025-06-16,51.4,1686724
2025-06-17,51.2,1626696
2025-06-18,50.8,742774
2025-06-19,49.95,711553
2025-06-20,49.8,822541
2025-06-23,49.2,788934
2025-06-24,51.2,1117788
2025-06-25,50.4,2028947
2025-06-26,50.1,4272094
2025-06-27,51.5,2008608
2025-06-30,51.8,1521453
2025-07-01,52.2,3136975
2025-07-02,51.1,2759331
2025-07-03,52.8,5208159
2025-07-04,50.7,1862631
2025-07-07,50.0,1154087
2025-07-08,49.5,808720
2025-07-09,49.8,470405
2025-07-10,49.35,548706
2025-07-11,49.85,704677
2025-07-14,49.45,596201
2025-07-15,49.5,551670
2025-07-16,50.2,1106372
2025-07-17,51.6,1752821
2025-07-18,51.3,990160
2025-07-21,50.7,783486
2025-07-22,49.0,1433298
2025-07-23,50.1,731496
2025-07-24,50.1,449941
2025-07-25,49.3,632482
2025-07-28,49.35,517860
2025-07-29,48.5,759148
2025-07-30,48.4,711166
2025-07-31,47.4,954503
2025-08-01,48.3,746051
2025-08-04,49.0,711426
2025-08-05,49.75,950790
2025-08-06,48.6,717189
2025-08-07,47.7,717138
2025-08-08,46.05,2279217
2025-08-11,45.35,1399840
2025-08-12,46.3,1563959
2025-08-13,45.95,1917629
2025-08-14,47.1,1186643
2025-08-15,46.25,852793
2025-08-18,47.45,1486482
2025-08-19,46.65,759810
2025-08-20,45.35,1182683
2025-08-21,46.4,990064
2025-08-22,46.9,938411
2025-08-25,47.6,1633383
2025-08-26,48.5,895302
2025-08-27,49.95,1993033
2025-08-28,49.95,1417396
2025-08-29,49.55,834472
2025-09-01,48.85,1540870
2025-09-02,48.4,731462
2025-09-03,53.2,4628223
2025-09-04,52.2,10521039
2025-09-05,55.2,10067367
2025-09-08,60.7,14772467
2025-09-09,59.2,21024150
2025-09-10,57.7,7978333
2025-09-11,55.9,6253107
2025-09-12,56.9,5643123
2025-09-15,55.5,4109948
2025-09-16,55.8,1963298
2025-09-17,56.2,7953757
2025-09-18,57.1,5914236
2025-09-19,55.5,3086049
2025-09-22,55.7,2383752
2025-09-23,56.0,2712767
2025-09-24,55.2,2572322
2025-09-25,54.1,3003448
2025-09-26,51.6,3366645
2025-09-30,52.4,846157
2025-10-01,53.2,1421548
2025-10-02,53.5,1010943
2025-10-03,53.6,1846315
2025-10-07,53.5,1404812
2025-10-08,52.5,1285108
2025-10-09,52.2,890189
2025-10-13,51.5,1824233
2025-10-14,49.8,2127881
2025-10-15,50.1,756377
2025-10-16,51.5,1491967
2025-10-17,50.2,1056925
2025-10-20,51.5,1220715
2025-10-21,52.1,1414423
2025-10-22,51.8,608286
2025-10-23,50.7,779039
2025-10-27,51.0,839484
2025-10-28,49.9,1070337
2025-10-29,49.35,1815062
2025-10-30,48.65,1417813
2025-10-31,48.45,825406
2025-11-03,48.8,539932
2025-11-04,47.3,1196242
2025-11-05,46.9,1240936
2025-11-06,45.95,3367644
2025-11-07,45.75,2327901
2025-11-10,47.35,2469342
2025-11-11,47.45,1322472
2025-11-12,47.9,1277880
2025-11-13,48.1,1044308
2025-11-14,46.45,1322174
2025-11-17,45.85,543267
2025-11-18,44.1,1429881
2025-11-19,43.15,1182619
2025-11-20,44.55,1067427
2025-11-21,43.25,940497
2025-11-24,43.75,432843
2025-11-25,44.5,409513
2025-11-26,44.85,765903
2025-11-27,44.75,580108
2025-11-28,47.4,3119188
2025-12-01,47.5,2102148
2025-12-02,46.3,1503593
2025-12-03,46.15,830220
2025-12-04,45.65,695782
2025-12-05,45.8,418380
2025-12-08,49.3,8818330
2025-12-09,48.4,2049544
2025-12-10,47.7,993560
2025-12-11,48.1,994034
2025-12-12,48.7,941454
2025-12-15,48.8,1775842
2025-12-16,48.2,1272344
2025-12-17,48.35,1498409
2025-12-18,47.45,1040869
2025-12-19,49.25,1632664
2025-12-22,49.0,1713076
2025-12-23,47.75,1160849
2025-12-24,47.75,723232
2025-12-26,48.5,1058919
2025-12-29,48.0,716723
2025-12-30,48.8,1366380
2025-12-31,47.65,2063721
2026-01-02,47.9,959359
2026-01-05,47.55,1393966
2026-01-06,48.3,1796966
2026-01-07,49.8,4236881
2026-01-08,47.55,3240081
2026-01-09,48.35,1913698
2026-01-12,48.4,1147435
2026-01-13,47.7,1242544
2026-01-14,48.6,1159602
2026-01-15,48.8,909537
2026-01-16,48.35,1213814
2026-01-19,49.8,2408823
2026-01-20,50.6,2656027
2026-01-21,50.0,2260743
2026-01-22,51.0,3067479
2026-01-23,51.1,1795806
