date,close,Trading_Volume
2024-11-01,140.5,1454718
2024-11-04,133.5,1262717
2024-11-05,125.5,2225967
2024-11-06,121.5,1072211
2024-11-07,122.0,942598
2024-11-08,118.0,1004347
2024-11-11,121.0,1516927
2024-11-12,120.0,327041
2024-11-13,119.0,286613
2024-11-14,116.5,267647
2024-11-15,118.5,469311
2024-11-18,119.0,257863
2024-11-19,121.0,244742
2024-11-20,121.5,257934
2024-11-21,123.5,435458
2024-11-22,125.0,329698
2024-11-25,127.5,375073
2024-11-26,127.0,200997
2024-11-27,124.0,362357
2024-11-28,123.5,308898
2024-11-29,125.0,259169
2024-12-02,126.0,297837
2024-12-03,124.5,238801
2024-12-04,123.5,162763
2024-12-05,122.0,194087
2024-12-06,124.5,357652
2024-12-09,123.0,274411
2024-12-10,122.5,191498
2024-12-11,120.5,195709
2024-12-12,121.5,93660
2024-12-13,120.0,279839
2024-12-16,121.5,180159
2024-12-17,120.5,286856
2024-12-18,121.0,123579
2024-12-19,122.0,265334
2024-12-20,121.5,459589
2024-12-23,122.0,124902
2024-12-24,124.5,519022
2024-12-25,127.5,341405
2024-12-26,126.0,287098
2024-12-27,123.5,219348
2024-12-30,126.0,312686
2024-12-31,124.0,318096
2025-01-02,124.0,123620
2025-01-03,122.5,255521
2025-01-06,123.0,120588
2025-01-07,122.0,164763
2025-01-08,122.5,90950
2025-01-09,120.0,277902
2025-01-10,116.5,432870
2025-01-13,114.0,423267
2025-01-14,114.5,115904
2025-01-15,115.5,183694
2025-01-16,115.5,184532
2025-01-17,117.5,119985
2025-01-20,118.0,126866
2025-01-21,117.5,105961
2025-01-22,118.0,154899
2025-02-03,122.5,278652
2025-02-04,124.0,455264
2025-02-05,129.5,482274
2025-02-06,131.5,584736
2025-02-07,130.5,282539
2025-02-10,138.5,1274280
2025-02-11,143.0,842667
2025-02-12,144.5,901226
2025-02-13,142.0,886392
2025-02-14,143.0,509222
2025-02-17,141.5,457184
2025-02-18,140.5,289873
2025-02-19,145.0,1105768
2025-02-20,150.0,1160486
2025-02-21,148.5,1560939
2025-02-24,148.5,1504587
2025-02-25,147.0,771932
2025-02-26,146.5,1021304
2025-02-27,141.0,3244338
2025-03-03,143.5,1072683
2025-03-04,142.5,726774
2025-03-05,143.5,1812958
2025-03-06,140.0,1208125
2025-03-07,137.5,1069222
2025-03-10,138.0,439419
2025-03-11,137.5,704263
2025-03-12,139.5,501241
