date,close,Trading_Volume
2024-11-01,15.25,3282584
2024-11-04,14.8,2163023
2024-11-05,14.8,1329900
2024-11-06,14.95,1777534
2024-11-07,15.1,1925334
2024-11-08,14.95,1632917
2024-11-11,15.0,1239827
2024-11-12,15.0,4990088
2024-11-13,15.0,1973910
2024-11-14,14.65,1868919
2024-11-15,15.0,2898216
2024-11-18,14.7,1136100
2024-11-19,14.7,1562588
2024-11-20,14.5,2422329
2024-11-21,14.8,2657541
2024-11-22,14.8,1215160
2024-11-25,15.1,3125460
2024-11-26,15.05,1819828
2024-11-27,14.5,2479162
2024-11-28,14.25,2191273
2024-11-29,14.4,1244194
2024-12-02,14.95,4363530
2024-12-03,15.0,3245324
2024-12-04,14.85,1589348
2024-12-05,14.65,2546412
2024-12-06,14.75,1272484
2024-12-09,14.6,1114941
2024-12-10,14.5,2004926
2024-12-11,14.35,1335306
2024-12-12,14.5,1500689
2024-12-13,13.95,7621909
2024-12-16,13.75,2724501
2024-12-17,13.95,1932144
2024-12-18,14.0,2112686
2024-12-19,13.85,1833241
2024-12-20,13.65,1572759
2024-12-23,14.0,2753700
2024-12-24,14.0,1628195
2024-12-25,14.1,822622
2024-12-26,14.05,807692
2024-12-27,13.95,856874
2024-12-30,14.6,8539769
2024-12-31,15.0,5374934
2025-01-02,16.3,25569890
2025-01-03,15.55,38629987
2025-01-06,15.15,6160190
2025-01-07,14.75,4974046
2025-01-08,14.7,3371551
2025-01-09,13.8,6819974
2025-01-10,13.75,2612961
2025-01-13,13.15,5625058
2025-01-14,13.65,2991642
2025-01-15,14.35,6207873
2025-01-16,14.1,3553520
2025-01-17,13.8,1762746
2025-01-20,13.9,2332911
2025-01-21,13.65,1509252
2025-01-22,13.65,1857044
2025-02-03,13.85,3564658
2025-02-04,13.95,2673456
2025-02-05,14.15,1881279
2025-02-06,14.3,3824012
2025-02-07,14.25,1894370
2025-02-10,14.2,2038143
2025-02-11,14.5,3835473
2025-02-12,14.85,7013457
2025-02-13,14.95,6621856
2025-02-14,15.0,5875097
2025-02-17,15.45,9114848
2025-02-18,15.05,4413629
2025-02-19,15.1,3086969
2025-02-20,15.1,2348540
2025-02-21,16.6,14832472
2025-02-24,17.1,44029774
2025-02-25,16.5,15948240
2025-02-26,15.85,18713221
2025-02-27,15.4,12226911
2025-03-03,15.2,9987338
2025-03-04,15.35,6720315
2025-03-05,15.55,9267581
2025-03-06,15.35,8443731
2025-03-07,14.95,7242388
2025-03-10,15.55,10017341
2025-03-11,15.35,16630894
2025-03-12,15.2,8785542
2025-03-13,14.6,10467491
2025-03-14,14.8,5632838
2025-03-17,14.8,2631878
2025-03-18,16.25,27653797
2025-03-19,15.8,61148201
2025-03-20,17.35,61676290
2025-03-21,17.55,87648731
2025-03-24,17.2,40732742
2025-03-25,18.05,59354208
2025-03-26,17.85,40436938
2025-03-27,18.55,80710559
2025-03-28,19.45,90656591
2025-03-31,17.55,94717493
2025-04-01,17.85,87638054
2025-04-02,17.3,58952851
2025-04-07,15.6,807563
2025-04-08,15.15,37408778
2025-04-09,13.65,37100519
2025-04-10,15.0,10592822
2025-04-11,15.95,50165606
2025-04-14,16.2,43807133
2025-04-15,16.45,25424883
2025-04-16,15.85,23578478
2025-04-17,15.15,14082911
2025-04-18,15.1,20380439
2025-04-21,14.4,8643909
2025-04-22,14.4,7086727
2025-04-23,14.5,9996247
2025-04-24,14.9,13292357
2025-04-25,14.8,11132695
2025-04-28,14.65,6169155
2025-04-29,14.95,12847360
2025-04-30,14.6,12661686
2025-05-02,16.05,21241041
2025-05-05,17.05,98735156
2025-05-06,16.85,74009569
2025-05-07,16.1,22984755
2025-05-08,16.15,15222474
2025-05-09,15.9,11356206
2025-05-12,16.25,21894921
2025-05-13,16.25,9849451
2025-05-14,15.7,12919919
2025-05-15,15.4,8254578
2025-05-16,15.45,7068738
2025-05-19,15.3,6124995
2025-05-20,15.3,4198034
2025-05-21,15.45,3410137
2025-05-22,15.8,7446429
2025-05-23,15.4,6048069
2025-05-26,15.2,3685309
2025-05-27,14.85,5936248
2025-05-28,14.8,5255803
2025-05-29,14.75,3516202
2025-06-02,14.5,3892302
2025-06-03,14.45,2599795
2025-06-04,14.75,2805426
2025-06-05,14.5,2720291
2025-06-06,14.55,3606952
2025-06-09,14.2,4151382
2025-06-10,14.25,2209267
2025-06-11,14.3,2934129
2025-06-12,14.2,2224293
2025-06-13,14.0,3660980
2025-06-16,13.85,2014571
2025-06-17,14.0,2824790
2025-06-18,14.15,2794736
2025-06-19,13.75,3448278
2025-06-20,13.45,4048317
2025-06-23,13.25,2657165
2025-06-24,13.25,2049394
2025-06-25,13.35,3159177
2025-06-26,13.7,4424303
2025-06-27,13.7,3639398
2025-06-30,13.6,1483097
2025-07-01,13.65,1321596
2025-07-02,13.8,1789614
2025-07-03,13.9,2062759
2025-07-04,13.55,1731653
2025-07-07,13.55,3553003
2025-07-08,13.35,1971280
2025-07-09,13.45,1458013
2025-07-10,13.5,1564040
2025-07-11,14.1,8356033
2025-07-14,14.2,4495322
2025-07-15,14.3,8405411
2025-07-16,14.45,12219482
2025-07-17,14.75,6108539
2025-07-18,14.4,4514833
2025-07-21,14.15,2756450
2025-07-22,13.85,3019841
2025-07-23,14.1,2093710
2025-07-24,14.0,1629755
2025-07-25,13.95,1164971
2025-07-28,13.9,1165091
2025-07-29,13.85,1853426
2025-07-30,14.0,2018354
2025-07-31,13.85,1862157
2025-08-01,13.95,2525838
2025-08-04,14.1,2256111
2025-08-05,13.9,2178193
2025-08-06,13.85,1850796
2025-08-07,13.6,4522954
2025-08-08,13.4,3395331
2025-08-11,12.95,6254889
2025-08-12,0.0,0
2025-08-13,14.2,31742709
2025-08-14,13.7,14606164
2025-08-15,13.5,5069570
2025-08-18,13.35,5701773
2025-08-19,13.15,3974719
2025-08-20,13.15,3213562
2025-08-21,13.3,2474334
2025-08-22,13.15,1697247
2025-08-25,13.2,3215450
2025-08-26,13.05,3265013
2025-08-27,12.95,5097665
2025-08-28,13.0,2092785
2025-08-29,12.95,2490590
2025-09-01,12.8,4039941
2025-09-02,13.1,3059247
2025-09-03,13.6,8096134
2025-09-04,14.95,43838638
2025-09-05,14.8,57582777
2025-09-08,14.6,13993254
2025-09-09,14.2,8183363
2025-09-10,13.95,5419587
2025-09-11,13.9,7313811
2025-09-12,14.05,5638524
2025-09-15,14.0,4517682
2025-09-16,14.05,6145093
2025-09-17,14.4,8261039
2025-09-18,14.45,3935339
2025-09-19,14.0,6463911
2025-09-22,14.45,6442880
2025-09-23,14.85,9844794
2025-09-24,14.6,5076673
2025-09-25,15.15,14374092
2025-09-26,15.05,5918630
2025-09-30,15.25,8551486
2025-10-01,14.7,8218138
2025-10-02,14.75,3646329
2025-10-03,14.65,3835435
2025-10-07,14.6,4107241
2025-10-08,14.75,2961306
2025-10-09,15.0,5617891
2025-10-13,15.6,8527535
2025-10-14,16.2,28292374
2025-10-15,15.35,11441758
2025-10-16,15.25,7150040
2025-10-17,15.5,4298296
2025-10-20,15.65,5260701
2025-10-21,15.8,3853482
2025-10-22,16.35,10712238
2025-10-23,16.2,10087730
2025-10-27,16.45,6093737
2025-10-28,15.8,6433064
2025-10-29,15.9,4016592
2025-10-30,15.7,3097165
2025-10-31,15.7,3045577
2025-11-03,15.4,3414130
2025-11-04,15.3,3124520
2025-11-05,15.2,2268847
2025-11-06,15.4,1901933
2025-11-07,15.0,3393265
2025-11-10,15.05,2715348
2025-11-11,15.15,2791042
2025-11-12,15.5,3805401
2025-11-13,14.9,6367807
2025-11-14,15.1,6866692
2025-11-17,14.95,2383335
2025-11-18,14.3,4225085
2025-11-19,14.15,1661933
2025-11-20,14.2,1724236
2025-11-21,13.95,2765114
2025-11-24,14.35,1651113
2025-11-25,14.55,1421584
2025-11-26,15.45,4157302
