date,close,Trading_Volume
2024-11-01,305.0,1480265
2024-11-04,300.0,705205
2024-11-05,300.5,667138
2024-11-06,305.0,549702
2024-11-07,305.0,462470
2024-11-08,313.0,1119499
2024-11-11,318.0,938315
2024-11-12,311.5,901431
2024-11-13,305.5,773651
2024-11-14,308.5,760509
2024-11-15,306.5,633882
2024-11-18,304.5,468825
2024-11-19,309.0,715892
2024-11-20,302.5,785688
2024-11-21,304.5,434133
2024-11-22,301.0,547587
2024-11-25,308.0,563400
2024-11-26,301.5,632342
2024-11-27,297.0,631716
2024-11-28,295.0,619351
2024-11-29,295.5,519854
2024-12-02,296.0,301718
2024-12-03,300.5,332764
2024-12-04,304.0,487847
2024-12-05,301.0,340720
2024-12-06,301.5,395607
2024-12-09,303.5,255605
2024-12-10,301.0,181640
2024-12-11,302.0,494302
2024-12-12,304.5,277686
2024-12-13,300.0,350743
2024-12-16,296.5,441668
2024-12-17,297.0,831947
2024-12-18,299.5,593183
2024-12-19,296.0,750847
2024-12-20,295.0,765684
2024-12-23,294.5,810270
2024-12-24,292.0,833468
2024-12-25,291.0,576352
2024-12-26,290.0,382841
2024-12-27,290.0,577344
2024-12-30,288.5,387515
2024-12-31,280.0,1515509
2025-01-02,280.5,635874
2025-01-03,285.5,789664
2025-01-06,293.0,731144
2025-01-07,296.5,567993
2025-01-08,295.0,409662
2025-01-09,289.0,283249
2025-01-10,291.0,617742
2025-01-13,283.0,679486
2025-01-14,287.0,314066
2025-01-15,279.0,480005
2025-01-16,284.0,296092
2025-01-17,285.0,169927
2025-01-20,288.0,211798
2025-01-21,290.5,286736
2025-01-22,290.0,324388
2025-02-03,284.5,544255
2025-02-04,283.5,657988
2025-02-05,288.0,495285
2025-02-06,288.0,490319
2025-02-07,288.5,228388
2025-02-10,292.5,470019
2025-02-11,292.0,365294
2025-02-12,291.0,442420
2025-02-13,292.5,255619
2025-02-14,293.5,305418
2025-02-17,294.0,299725
2025-02-18,298.0,445347
2025-02-19,299.5,563976
2025-02-20,299.0,408825
2025-02-21,298.0,415600
2025-02-24,296.0,406785
2025-02-25,297.0,382227
2025-02-26,295.0,450809
2025-02-27,295.5,506421
2025-03-03,284.0,1348929
2025-03-04,287.0,711784
2025-03-05,288.0,529340
2025-03-06,289.0,400829
2025-03-07,287.5,427534
2025-03-10,283.5,538766
2025-03-11,280.0,612226
2025-03-12,280.5,431122
2025-03-13,282.0,527803
2025-03-14,283.0,385843
2025-03-17,283.5,340112
2025-03-18,286.0,359543
2025-03-19,285.0,213927
2025-03-20,286.5,137233
2025-03-21,286.5,259580
2025-03-24,284.5,265507
2025-03-25,283.0,248687
2025-03-26,283.5,253558
2025-03-27,283.0,493926
2025-03-28,270.0,1037675
2025-03-31,261.0,914879
2025-04-01,266.0,352080
2025-04-02,263.0,256476
2025-04-07,237.0,202420
2025-04-08,226.5,1745381
2025-04-09,210.0,1422546
2025-04-10,231.0,93829
2025-04-11,242.5,843266
2025-04-14,241.0,817163
2025-04-15,245.5,313892
2025-04-16,237.5,405308
2025-04-17,238.0,289659
2025-04-18,239.0,397793
2025-04-21,228.0,554267
2025-04-22,227.5,466666
2025-04-23,238.0,339610
2025-04-24,236.0,257558
2025-04-25,241.0,409222
2025-04-28,245.5,362075
2025-04-29,246.5,433620
2025-04-30,245.5,237085
2025-05-02,249.5,353734
2025-05-05,245.5,429009
2025-05-06,243.0,159299
2025-05-07,243.0,447814
2025-05-08,247.0,344542
2025-05-09,247.5,642245
2025-05-12,250.5,550418
2025-05-13,251.5,679020
2025-05-14,257.5,879128
2025-05-15,255.0,741712
2025-05-16,259.5,380417
2025-05-19,252.5,438091
2025-05-20,252.5,373819
2025-05-21,255.5,358888
2025-05-22,253.5,176325
2025-05-23,253.5,165144
2025-05-26,257.0,224362
2025-05-27,255.0,195779
2025-05-28,257.0,311104
2025-05-29,262.0,628638
2025-06-02,257.0,516338
2025-06-03,257.0,374487
2025-06-04,263.0,424503
2025-06-05,266.0,456097
2025-06-06,267.0,208688
2025-06-09,270.5,302687
2025-06-10,273.0,288746
2025-06-11,276.0,554410
2025-06-12,275.0,322250
2025-06-13,274.0,243292
2025-06-16,277.0,359805
2025-06-17,275.5,457836
2025-06-18,279.5,306896
2025-06-19,276.0,339667
2025-06-20,273.5,506757
2025-06-23,276.5,376848
2025-06-24,278.5,442015
2025-06-25,282.0,698446
2025-06-26,280.0,709004
2025-06-27,280.0,669631
2025-06-30,274.5,1204908
2025-07-01,273.5,1174708
2025-07-02,280.0,1171977
2025-07-03,280.5,1119793
2025-07-04,278.5,610344
2025-07-07,274.5,761201
2025-07-08,273.0,419013
2025-07-09,276.0,527859
2025-07-10,280.0,715016
2025-07-11,284.5,952421
2025-07-14,280.0,640382
2025-07-15,283.5,707964
2025-07-16,286.0,1044424
2025-07-17,290.5,777867
2025-07-18,291.0,541933
2025-07-21,288.5,364491
2025-07-22,284.5,583119
2025-07-23,288.5,612273
2025-07-24,286.0,514173
2025-07-25,287.5,302319
2025-07-28,289.5,582290
2025-07-29,286.5,491421
2025-07-30,288.5,400349
2025-07-31,288.5,306999
2025-08-01,282.5,921384
2025-08-04,279.5,475901
2025-08-05,282.5,649094
2025-08-06,281.0,435143
2025-08-07,290.0,947136
2025-08-08,290.5,382926
