date,close,Trading_Volume
2024-11-01,129.5,909929
2024-11-04,125.5,1279141
2024-11-05,138.0,3870722
2024-11-06,136.0,12056132
2024-11-07,137.5,7689901
2024-11-08,135.5,2292238
2024-11-11,136.5,2363391
2024-11-12,132.5,1268664
2024-11-13,130.0,1244446
2024-11-14,127.5,1026758
2024-11-15,129.0,2030615
2024-11-18,125.0,1161757
2024-11-19,129.0,1086641
2024-11-20,127.0,987786
2024-11-21,125.0,790026
2024-11-22,126.0,922581
2024-11-25,130.5,2537797
2024-11-26,134.5,14018782
2024-11-27,131.0,6459977
2024-11-28,126.5,2027950
2024-11-29,135.0,2196763
2024-12-02,128.0,2799062
2024-12-03,130.0,1161868
2024-12-04,134.5,4696221
2024-12-05,131.0,1525426
2024-12-06,131.0,2529283
2024-12-09,129.5,611091
2024-12-10,130.0,1222886
2024-12-11,133.5,4926820
2024-12-12,135.5,13080272
2024-12-13,135.0,4224963
2024-12-16,139.0,5178651
2024-12-17,149.0,29427896
2024-12-18,145.0,12765065
2024-12-19,148.0,9720507
2024-12-20,145.0,19021839
2024-12-23,151.0,10800162
2024-12-24,144.5,12430315
2024-12-25,150.0,12585235
2024-12-26,145.0,5034976
2024-12-27,138.5,5357634
2024-12-30,136.5,2295471
2024-12-31,139.5,2026467
2025-01-02,136.5,2115490
2025-01-03,134.0,1655677
2025-01-06,137.5,1944645
2025-01-07,136.0,5126883
2025-01-08,132.5,1456304
2025-01-09,125.5,3255488
2025-01-10,125.5,1137044
2025-01-13,118.5,1994997
2025-01-14,120.5,996737
2025-01-15,119.0,815184
2025-01-16,122.0,1164205
2025-01-17,118.0,786898
2025-01-20,120.5,589086
2025-01-21,119.0,482777
2025-01-22,120.5,609558
2025-02-03,113.5,898265
2025-02-04,114.0,843423
2025-02-05,118.5,1463224
2025-02-06,119.5,1213342
2025-02-07,120.5,656742
2025-02-10,118.5,497883
2025-02-11,120.0,1261541
2025-02-12,126.0,4805821
2025-02-13,124.5,1221358
2025-02-14,125.5,3249985
2025-02-17,126.5,2872880
2025-02-18,126.5,1045243
2025-02-19,124.5,1108462
2025-02-20,123.5,732874
2025-02-21,127.5,3124405
2025-02-24,126.5,563766
2025-02-25,123.0,1778884
2025-02-26,123.0,643193
2025-02-27,122.0,4597343
2025-03-03,117.0,1570609
2025-03-04,118.5,734783
2025-03-05,118.0,953435
2025-03-06,116.0,802045
2025-03-07,114.0,460705
2025-03-10,113.5,400424
2025-03-11,111.0,606271
2025-03-12,113.0,496472
2025-03-13,113.0,794660
2025-03-14,114.0,521617
2025-03-17,116.0,412239
2025-03-18,115.0,436867
2025-03-19,110.0,364272
2025-03-20,109.5,337072
2025-03-21,107.0,355944
2025-03-24,103.0,646635
2025-03-25,102.5,462311
2025-03-26,103.0,406822
2025-03-27,100.5,764693
2025-03-28,96.8,1101585
2025-03-31,90.1,1404549
2025-04-01,95.3,1276887
2025-04-02,94.8,475971
2025-04-07,85.4,50489
2025-04-08,76.9,147227
2025-04-09,69.3,110925
2025-04-10,76.2,613805
2025-04-11,78.8,1461250
2025-04-14,79.1,1032522
2025-04-15,83.7,706636
2025-04-16,80.5,440605
2025-04-17,80.4,378884
2025-04-18,79.0,265604
2025-04-21,76.0,392662
2025-04-22,75.3,642252
2025-04-23,80.1,495370
2025-04-24,80.1,452938
2025-04-25,81.7,474624
2025-04-28,83.8,315907
2025-04-29,88.5,2939302
2025-04-30,97.3,6157137
2025-05-02,95.6,12890179
2025-05-05,86.8,2584356
2025-05-06,87.0,1466462
2025-05-07,85.5,615765
2025-05-08,86.2,383936
2025-05-09,89.5,2128338
2025-05-12,98.4,4061521
2025-05-13,102.0,9929279
2025-05-14,103.5,3747348
2025-05-15,108.5,8794608
2025-05-16,106.0,2907119
2025-05-19,106.5,9938450
2025-05-20,107.5,5672349
2025-05-21,106.5,2716230
2025-05-22,103.5,1329471
2025-05-23,100.0,1552137
2025-05-26,102.0,4656078
2025-05-27,100.5,1568044
2025-05-28,100.5,1473605
2025-05-29,100.5,1011529
2025-06-02,95.5,819320
2025-06-03,96.1,598867
2025-06-04,104.0,4629759
2025-06-05,103.5,1855360
2025-06-06,102.5,792927
2025-06-09,102.5,816922
2025-06-10,103.0,2624926
2025-06-11,102.0,944909
2025-06-12,102.0,921913
2025-06-13,98.8,923424
2025-06-16,99.0,629492
2025-06-17,98.0,538472
2025-06-18,98.4,249771
2025-06-19,95.5,591651
2025-06-20,94.5,1319100
2025-06-23,91.6,552267
2025-06-24,95.8,724648
