date,close,Trading_Volume
2024-11-01,14.1,95246
2024-11-04,14.1,120137
2024-11-05,14.0,85148
2024-11-06,14.0,69676
2024-11-07,14.0,49527
2024-11-08,13.95,73313
2024-11-11,13.55,722564
2024-11-12,13.45,90348
2024-11-13,13.5,93531
2024-11-14,13.35,72888
2024-11-15,13.5,61028
2024-11-18,13.45,84379
2024-11-19,13.45,126870
2024-11-20,13.45,88947
2024-11-21,13.4,75552
2024-11-22,13.4,71541
2024-11-25,13.35,91852
2024-11-26,13.4,124028
2024-11-27,13.3,156971
2024-11-28,13.35,91560
2024-11-29,13.25,71925
2024-12-02,13.35,44711
2024-12-03,13.35,62761
2024-12-04,13.3,26378
2024-12-05,13.35,52477
2024-12-06,13.35,47748
2024-12-09,13.3,22293
2024-12-10,13.15,114572
2024-12-11,13.2,42833
2024-12-12,13.2,24951
2024-12-13,13.15,170030
2024-12-16,12.5,397178
2024-12-17,12.65,41098
2024-12-18,12.8,18311
2024-12-19,12.75,64867
2024-12-20,12.65,78000
2024-12-23,12.9,46440
2024-12-24,12.85,63039
2024-12-25,13.05,51190
2024-12-26,13.1,26202
2024-12-27,13.1,61763
2024-12-30,13.1,72346
2024-12-31,13.2,48583
2025-01-02,13.05,77452
2025-01-03,13.1,85253
2025-01-06,12.9,85993
2025-01-07,12.95,27242
2025-01-08,13.0,17104
2025-01-09,13.1,119532
2025-01-10,13.15,17731
2025-01-13,13.1,91164
2025-01-14,13.15,17688
2025-01-15,13.15,23943
2025-01-16,13.2,23659
2025-01-17,13.2,63712
2025-01-20,13.1,99783
2025-01-21,13.1,25913
2025-01-22,13.15,38552
2025-02-03,13.25,128690
2025-02-04,13.25,46190
2025-02-05,13.1,52539
2025-02-06,13.2,24364
2025-02-07,13.25,26177
2025-02-10,13.3,27864
2025-02-11,13.45,73831
2025-02-12,13.5,93899
2025-02-13,13.5,28916
2025-02-14,13.4,109138
2025-02-17,13.4,41888
2025-02-18,13.45,15914
2025-02-19,13.5,88051
2025-02-20,13.4,76197
2025-02-21,13.45,98577
2025-02-24,13.45,55002
2025-02-25,13.35,52925
2025-02-26,13.4,36446
2025-02-27,13.5,41442
2025-03-03,13.45,39867
2025-03-04,13.2,39532
2025-03-05,13.35,28409
2025-03-06,13.4,13354
2025-03-07,13.4,24614
2025-03-10,13.4,48933
2025-03-11,13.4,54152
2025-03-12,13.45,53897
2025-03-13,13.4,25062
2025-03-14,13.45,21731
2025-03-17,13.3,246067
2025-03-18,13.3,97919
2025-03-19,13.35,46362
2025-03-20,13.45,40660
2025-03-21,13.35,49935
2025-03-24,13.25,47162
2025-03-25,13.2,104338
2025-03-26,13.15,6231
2025-03-27,13.3,24199
2025-03-28,13.1,51960
2025-03-31,13.0,69758
2025-04-01,13.1,28204
2025-04-02,13.1,25399
2025-04-07,11.8,227977
2025-04-08,11.7,102467
2025-04-09,11.0,168341
2025-04-10,12.0,129283
2025-04-11,12.15,167345
2025-04-14,11.85,191887
2025-04-15,12.0,44226
2025-04-16,11.8,33715
2025-04-17,12.35,241794
2025-04-18,12.9,265147
2025-04-21,13.1,81217
2025-04-22,13.1,39340
2025-04-23,13.1,26021
2025-04-24,13.15,22447
2025-04-25,13.0,96889
2025-04-28,13.1,25728
2025-04-29,13.1,15909
2025-04-30,13.15,54321
2025-05-02,13.15,69674
2025-05-05,13.1,38087
2025-05-06,13.25,23937
2025-05-07,13.3,56619
2025-05-08,13.35,45635
2025-05-09,13.4,74810
2025-05-12,13.0,131210
2025-05-13,13.0,109835
2025-05-14,13.0,24879
2025-05-15,13.0,30314
2025-05-16,13.0,43772
2025-05-19,13.1,43695
2025-05-20,13.15,27904
2025-05-21,13.2,21339
2025-05-22,13.1,24764
2025-05-23,13.1,46739
2025-05-26,13.2,56131
2025-05-27,13.2,78471
2025-05-28,13.15,52654
2025-05-29,13.2,26408
2025-06-02,13.0,67356
2025-06-03,13.0,33817
2025-06-04,13.0,6920
2025-06-05,12.85,37917
2025-06-06,12.9,6175
2025-06-09,12.85,16920
2025-06-10,12.9,18831
2025-06-11,12.95,17268
2025-06-12,12.95,10466
2025-06-13,13.0,52816
2025-06-16,13.05,41086
2025-06-17,13.05,29992
2025-06-18,13.1,22465
2025-06-19,12.9,97713
2025-06-20,12.95,33792
2025-06-23,12.9,39672
2025-06-24,13.0,29704
2025-06-25,13.0,20876
2025-06-26,12.85,68734
2025-06-27,12.75,92223
2025-06-30,12.8,50364
2025-07-01,12.9,64120
2025-07-02,13.0,65417
2025-07-03,13.0,55263
2025-07-04,13.05,30737
2025-07-07,13.05,36469
2025-07-08,13.05,15609
2025-07-09,12.9,29479
2025-07-10,12.95,14865
2025-07-11,13.0,54904
2025-07-14,13.0,43179
2025-07-15,13.15,105325
2025-07-16,12.9,84501
2025-07-17,13.15,58304
2025-07-18,13.2,80824
2025-07-21,13.2,34139
2025-07-22,13.15,72837
2025-07-23,13.2,135088
