date,close,Trading_Volume
2024-11-01,27.65,11403
2024-11-04,27.2,24406
2024-11-05,27.0,10364
2024-11-06,27.25,32920
2024-11-07,27.75,37068
2024-11-08,27.45,35347
2024-11-11,27.35,8068
2024-11-12,27.6,14331
2024-11-13,27.4,9130
2024-11-14,27.9,14130
2024-11-15,27.6,34364
2024-11-18,27.55,7001
2024-11-19,27.65,12244
2024-11-20,27.7,6290
2024-11-21,27.6,8000
2024-11-22,27.6,15001
2024-11-25,28.0,27461
2024-11-26,0.0,66
2024-11-27,27.8,37140
2024-11-28,27.8,4380
2024-11-29,27.95,6095
2024-12-02,28.0,27434
2024-12-03,27.9,8249
2024-12-04,28.3,8105
2024-12-05,28.3,19432
2024-12-06,28.0,7166
2024-12-09,29.2,144996
2024-12-10,29.15,89186
2024-12-11,29.15,54001
2024-12-12,28.9,43568
2024-12-13,28.4,26173
2024-12-16,30.5,107302
2024-12-17,29.5,58978
2024-12-18,28.95,28192
2024-12-19,28.45,14265
2024-12-20,28.2,19148
2024-12-23,28.2,15183
2024-12-24,28.1,17132
2024-12-25,28.35,16107
2024-12-26,28.55,9661
2024-12-27,28.45,27171
2024-12-30,28.35,6060
2024-12-31,28.5,5000
2025-01-02,28.3,12000
2025-01-03,28.25,2055
2025-01-06,28.45,30282
2025-01-07,28.45,5000
2025-01-08,28.2,5080
2025-01-09,27.8,100400
2025-01-10,28.05,68090
2025-01-13,29.4,609109
2025-01-14,28.65,284821
2025-01-15,29.6,271125
2025-01-16,29.1,86728
2025-01-17,29.45,58318
2025-01-20,29.35,35781
2025-01-21,28.6,85624
2025-01-22,28.3,36750
2025-02-03,27.5,81130
2025-02-04,28.1,18863
2025-02-05,28.25,36002
2025-02-06,29.55,367806
2025-02-07,29.95,219858
2025-02-10,29.55,63725
2025-02-11,28.85,128537
2025-02-12,29.1,21927
2025-02-13,29.1,38298
2025-02-14,28.85,49403
2025-02-17,28.75,23502
2025-02-18,29.2,52328
2025-02-19,29.2,14015
2025-02-20,29.65,122528
2025-02-21,29.65,30962
2025-02-24,30.05,116312
2025-02-25,30.0,96126
2025-02-26,29.95,18472
2025-02-27,29.95,42445
2025-03-03,29.9,21471
2025-03-04,29.75,53036
2025-03-05,29.7,23820
2025-03-06,29.6,21262
2025-03-07,29.4,56167
2025-03-10,29.4,29605
2025-03-11,29.75,256310
2025-03-12,32.7,1281010
2025-03-13,30.8,1704934
2025-03-14,32.05,492355
2025-03-17,35.25,2205797
2025-03-18,37.8,4829475
2025-03-19,38.6,3292755
2025-03-20,37.45,2560251
2025-03-21,36.35,1598231
2025-03-24,33.65,1770843
2025-03-25,33.15,795741
2025-03-26,36.45,1670815
2025-03-27,40.05,3503593
2025-03-28,44.05,25001596
2025-03-31,39.65,29232517
2025-04-01,43.6,5497919
2025-04-02,47.95,15379559
2025-04-07,43.2,389166
2025-04-08,47.5,3913593
2025-04-09,42.75,8307302
2025-04-10,47.0,2224068
2025-04-11,51.7,7286520
2025-04-14,56.8,7535513
2025-04-15,62.4,7611942
2025-04-16,68.6,726167
2025-04-17,61.8,17248264
2025-04-18,66.6,2658434
2025-04-21,60.0,1864721
2025-04-22,59.0,1158871
2025-04-23,59.7,1467438
2025-04-24,62.9,2071755
2025-04-25,69.1,3035155
2025-04-28,68.0,2439284
2025-04-29,73.0,2535288
2025-04-30,68.2,1363938
2025-05-02,73.0,1887513
2025-05-05,65.7,3266586
2025-05-06,72.2,11546083
2025-05-07,70.7,23039070
2025-05-08,70.5,10142058
2025-05-09,63.5,7299234
2025-05-12,62.0,6397456
2025-05-13,63.3,13742482
2025-05-14,61.7,3637922
2025-05-15,60.5,3628519
2025-05-16,57.0,3400794
2025-05-19,56.6,3176269
2025-05-20,62.2,10926603
2025-05-21,63.4,35389436
2025-05-22,60.3,4912166
2025-05-23,62.6,18538225
2025-05-26,60.0,6513659
2025-05-27,56.6,3926084
2025-05-28,58.1,10757987
2025-05-29,56.6,8647427
2025-06-02,55.0,2576795
2025-06-03,57.1,15991855
2025-06-04,57.9,11383004
2025-06-05,57.3,5578735
2025-06-06,55.8,1397887
2025-06-09,55.7,2405963
2025-06-10,55.1,1206347
2025-06-11,54.5,2246044
2025-06-12,55.0,1698631
2025-06-13,52.2,2030702
2025-06-16,50.1,5114774
2025-06-17,52.6,9398552
2025-06-18,51.3,2567398
2025-06-19,48.4,2147712
2025-06-20,49.15,8165389
2025-06-23,47.25,2313649
2025-06-24,48.05,2674576
2025-06-25,46.9,1467077
2025-06-26,47.0,1903458
2025-06-27,48.55,6056965
2025-06-30,51.9,11568239
2025-07-01,53.4,13236447
2025-07-02,51.9,5869591
2025-07-03,51.0,2734944
2025-07-04,49.4,2191728
2025-07-07,48.25,1494976
2025-07-08,48.6,1511072
2025-07-09,48.65,2277690
2025-07-10,47.55,824400
2025-07-11,47.05,715280
2025-07-14,45.95,826032
2025-07-15,45.15,728220
2025-07-16,44.05,1373148
2025-07-17,44.85,854544
2025-07-18,44.1,675354
2025-07-21,43.5,547609
2025-07-22,41.3,1153283
2025-07-23,41.45,504238
2025-07-24,41.6,336150
2025-07-25,40.55,1223133
2025-07-28,40.6,726932
2025-07-29,40.1,524743
2025-07-30,40.9,754180
2025-07-31,39.8,446409
2025-08-01,41.35,1398228
2025-08-04,42.5,894282
2025-08-05,42.65,719148
2025-08-06,41.8,366250
2025-08-07,41.4,405770
2025-08-08,41.6,986913
2025-08-11,42.8,853974
2025-08-12,43.55,1393094
2025-08-13,44.25,1589023
2025-08-14,42.85,701311
2025-08-15,42.4,449596
2025-08-18,42.7,355908
2025-08-19,44.0,2536077
2025-08-20,44.1,8892661
2025-08-21,43.0,3761833
2025-08-22,41.65,1041292
2025-08-25,42.9,645533
2025-08-26,45.8,3224170
2025-08-27,44.95,1590282
2025-08-28,44.7,714722
2025-08-29,43.65,577110
2025-09-01,43.35,372306
2025-09-02,43.2,494572
2025-09-03,38.6,741027
2025-09-04,36.8,743991
2025-09-05,35.55,916124
2025-09-08,35.45,570855
2025-09-09,35.1,313511
2025-09-10,35.95,1705267
2025-09-11,33.95,906484
2025-09-12,33.75,390424
2025-09-15,33.75,236697
2025-09-16,34.05,300852
2025-09-17,34.05,336914
2025-09-18,34.1,195733
2025-09-19,34.0,226658
2025-09-22,33.8,236077
2025-09-23,33.5,463043
2025-09-24,33.45,322311
2025-09-25,34.15,344432
2025-09-26,33.3,747582
2025-09-30,33.7,274014
2025-10-01,33.25,260826
2025-10-02,33.35,241497
2025-10-03,33.2,320714
2025-10-07,35.35,762600
2025-10-08,34.3,1095300
2025-10-09,33.5,246127
2025-10-13,33.65,333200
2025-10-14,33.35,317578
2025-10-15,33.15,223615
2025-10-16,33.2,104209
2025-10-17,34.0,466403
2025-10-20,33.9,144257
2025-10-21,34.5,362221
2025-10-22,34.45,167052
2025-10-23,34.5,235014
2025-10-27,34.75,245446
2025-10-28,34.75,270879
2025-10-29,34.65,232820
2025-10-30,34.55,186080
2025-10-31,33.45,281120
2025-11-03,33.55,119669
2025-11-04,33.05,206238
2025-11-05,32.75,221378
2025-11-06,33.4,248375
2025-11-07,32.7,182533
2025-11-10,32.3,220313
2025-11-11,34.5,454177
2025-11-12,34.15,153140
2025-11-13,34.15,129162
2025-11-14,33.7,89299
2025-11-17,33.0,134185
2025-11-18,31.95,651128
2025-11-19,31.45,219901
2025-11-20,31.7,145759
2025-11-21,31.2,579323
