date,close,Trading_Volume
2024-11-01,130.0,17157164
2024-11-04,127.0,15117268
2024-11-05,127.5,17571795
2024-11-06,126.0,15581733
2024-11-07,126.0,14530182
2024-11-08,126.5,13921510
2024-11-11,119.0,27778630
2024-11-12,119.5,12877057
2024-11-13,115.5,11461971
2024-11-14,115.0,11786578
2024-11-15,112.0,11042771
2024-11-18,108.5,5937265
2024-11-19,115.5,11999991
2024-11-20,114.0,5665529
2024-11-21,115.0,3850455
2024-11-22,110.5,18446472
2024-11-25,121.5,24055256
2024-11-26,117.5,10577742
2024-11-27,114.0,7626295
2024-11-28,110.0,9014037
2024-11-29,109.5,6780697
2024-12-02,110.5,4380182
2024-12-03,120.5,20118123
2024-12-04,118.5,20279814
2024-12-05,122.5,24214277
2024-12-06,117.5,11255798
2024-12-09,116.5,5281074
2024-12-10,117.5,12739385
2024-12-11,119.5,7848403
2024-12-12,123.0,24141947
2024-12-13,120.5,15481917
2024-12-16,108.5,22120354
2024-12-17,108.0,18843619
2024-12-18,103.5,17224331
2024-12-19,104.0,11983239
2024-12-20,103.5,16829212
2024-12-23,103.0,7404105
2024-12-24,102.0,5802261
2024-12-25,104.5,6625766
2024-12-26,104.5,4657036
2024-12-27,103.5,3138671
2024-12-30,112.0,23741630
2024-12-31,113.0,30771984
2025-01-02,109.5,20860891
2025-01-03,107.5,9259879
2025-01-06,107.5,5230251
2025-01-07,108.0,8174546
2025-01-08,111.5,16061620
2025-01-09,108.0,8388538
2025-01-10,106.0,8462503
2025-01-13,101.0,12874719
2025-01-14,102.0,4651185
2025-01-15,101.5,2918220
2025-01-16,104.0,4418468
2025-01-17,103.5,3595935
2025-01-20,104.0,3052199
2025-01-21,103.0,2813833
2025-01-22,104.0,2989541
2025-02-03,109.0,12540041
2025-02-04,107.0,7823323
2025-02-05,107.5,3364130
2025-02-06,107.5,3104515
2025-02-07,107.0,4092266
2025-02-10,105.0,3594470
2025-02-11,107.0,2968485
2025-02-12,106.5,8880291
2025-02-13,106.0,3255228
2025-02-14,107.0,2805355
2025-02-17,107.5,3428123
2025-02-18,105.5,4618851
2025-02-19,108.5,16220197
2025-02-20,109.5,5619275
2025-02-21,115.0,18617305
2025-02-24,111.5,9496734
2025-02-25,107.0,7089710
2025-02-26,106.5,3139834
2025-02-27,105.5,4406968
2025-03-03,102.0,5426704
2025-03-04,101.5,4405931
2025-03-05,106.0,7969055
2025-03-06,109.0,14426651
2025-03-07,108.0,4968943
2025-03-10,110.0,5089526
2025-03-11,110.0,8037888
2025-03-12,109.5,5888269
2025-03-13,109.0,17761552
2025-03-14,109.0,6011861
2025-03-17,114.0,16562320
2025-03-18,114.0,14257271
2025-03-19,108.5,8797108
2025-03-20,112.0,7139308
2025-03-21,109.0,3188665
2025-03-24,103.0,9642766
2025-03-25,104.5,3300210
2025-03-26,104.5,2387036
2025-03-27,103.0,1929749
2025-03-28,99.0,6264062
2025-03-31,89.1,11260687
2025-04-01,90.2,8069502
2025-04-02,91.2,5093898
2025-04-07,82.1,336795
2025-04-08,73.9,1658064
2025-04-09,66.6,1440557
2025-04-10,73.2,5614106
2025-04-11,72.0,14111436
2025-04-14,73.8,10454573
2025-04-15,79.0,8159283
2025-04-16,76.4,6974168
2025-04-17,76.2,5101032
2025-04-18,74.5,3488166
2025-04-21,69.2,5579293
2025-04-22,65.5,9744326
2025-04-23,71.2,10140675
2025-04-24,71.5,5164820
2025-04-25,74.0,6232525
2025-04-28,76.9,6418108
2025-04-29,78.6,5780502
2025-04-30,78.3,5983854
2025-05-02,78.6,4029120
2025-05-05,75.8,4908264
2025-05-06,75.8,2886213
2025-05-07,76.4,3785724
2025-05-08,78.7,4474826
2025-05-09,79.4,4606017
2025-05-12,80.5,5647046
2025-05-13,81.1,5111600
2025-05-14,82.0,4236154
2025-05-15,83.3,9981493
2025-05-16,83.5,4583590
2025-05-19,80.7,5230498
2025-05-20,80.0,3337479
2025-05-21,83.8,15856986
2025-05-22,82.8,3881023
2025-05-23,84.2,5883931
2025-05-26,85.0,12227974
2025-05-27,82.7,5213518
2025-05-28,80.6,4671844
2025-05-29,80.8,2842719
2025-06-02,77.2,4414158
2025-06-03,77.2,2256206
2025-06-04,78.8,2721023
2025-06-05,77.6,2398351
2025-06-06,76.3,3770204
2025-06-09,75.7,2591811
2025-06-10,76.9,1660552
2025-06-11,79.2,4764187
2025-06-12,80.9,5385359
2025-06-13,80.1,4296197
2025-06-16,79.6,1766305
2025-06-17,79.7,2896039
2025-06-18,79.1,2954313
2025-06-19,77.6,2587839
2025-06-20,76.0,1904049
2025-06-23,77.0,2508814
2025-06-24,79.6,2795992
2025-06-25,80.3,9738010
2025-06-26,79.7,7505783
2025-06-27,77.5,4019420
2025-06-30,76.5,2591062
2025-07-01,76.5,2058358
2025-07-02,76.5,1636579
2025-07-03,78.8,2531259
2025-07-04,75.8,3394062
2025-07-07,75.1,2767114
2025-07-08,73.6,1778289
2025-07-09,74.2,1350442
2025-07-10,73.5,1687530
2025-07-11,78.1,4426460
2025-07-14,75.4,2414227
2025-07-15,76.5,1677431
2025-07-16,76.3,1607492
2025-07-17,77.3,2710520
2025-07-18,76.2,2863933
2025-07-21,74.8,1740608
2025-07-22,71.7,3967046
2025-07-23,73.3,1454286
2025-07-24,74.3,1702849
2025-07-25,73.4,1088771
2025-07-28,73.2,1016861
2025-07-29,72.0,2017904
2025-07-30,72.0,1318896
2025-07-31,70.5,2572625
2025-08-01,72.1,2195659
2025-08-04,73.4,1859795
2025-08-05,73.6,1360126
2025-08-06,78.0,12719460
2025-08-07,78.2,10653053
2025-08-08,78.8,2840689
2025-08-11,79.3,3793983
2025-08-12,80.5,3868603
2025-08-13,79.9,4286824
2025-08-14,79.3,1666132
2025-08-15,77.5,2409277
2025-08-18,80.4,5041267
2025-08-19,80.6,5535274
2025-08-20,78.0,3110148
2025-08-21,78.1,1861949
2025-08-22,77.4,1751336
2025-08-25,79.0,3851568
2025-08-26,80.4,2655438
2025-08-27,80.7,1977701
2025-08-28,80.2,3969493
2025-08-29,78.8,2629346
2025-09-01,74.7,4011110
2025-09-02,74.8,3013573
2025-09-03,75.5,1222044
2025-09-04,78.2,9462880
2025-09-05,83.0,25043681
2025-09-08,83.2,9009651
2025-09-09,82.5,7376872
2025-09-10,82.0,4347060
2025-09-11,79.6,5208514
2025-09-12,79.1,1978513
2025-09-15,79.0,2733835
2025-09-16,81.4,3649874
2025-09-17,81.7,6034985
2025-09-18,85.0,14326685
2025-09-19,82.7,7044821
2025-09-22,82.8,3029137
2025-09-23,82.3,2169421
2025-09-24,81.8,2848288
2025-09-25,80.7,2839836
2025-09-26,79.5,3546901
2025-09-30,81.0,1737678
2025-10-01,80.7,1801515
2025-10-02,79.0,2476493
2025-10-03,85.5,13491502
2025-10-07,80.4,12927378
2025-10-08,82.8,11392880
2025-10-09,82.0,5813168
2025-10-13,82.9,9882784
2025-10-14,80.8,7503626
2025-10-15,81.1,3396898
2025-10-16,80.2,5327587
2025-10-17,79.2,3421361
2025-10-20,78.6,2837006
2025-10-21,78.6,1932211
2025-10-22,78.7,1180814
2025-10-23,78.6,1932406
2025-10-27,79.7,3561170
2025-10-28,78.0,3877494
2025-10-29,75.0,7316978
2025-10-30,73.5,3064030
2025-10-31,73.5,1208428
2025-11-03,73.4,1367845
2025-11-04,72.1,1954134
2025-11-05,71.1,2044177
2025-11-06,71.2,1383869
2025-11-07,70.0,2200154
