date,close,Trading_Volume
2024-11-01,42.0,331329
2024-11-04,41.95,226776
2024-11-05,42.05,230312
2024-11-06,41.85,233743
2024-11-07,43.3,656065
2024-11-08,42.1,287884
2024-11-11,42.45,200159
2024-11-12,40.25,912562
2024-11-13,39.75,365265
2024-11-14,39.75,515295
2024-11-15,39.55,275185
2024-11-18,39.8,364022
2024-11-19,40.0,314387
2024-11-20,39.9,169463
2024-11-21,39.8,131545
2024-11-22,39.9,170683
2024-11-25,41.0,145725
2024-11-26,41.4,280564
2024-11-27,41.7,510862
2024-11-28,40.7,302742
2024-11-29,41.0,201124
2024-12-02,41.15,242541
2024-12-03,41.35,117537
2024-12-04,41.65,63215
2024-12-05,41.4,92384
2024-12-06,41.45,76226
2024-12-09,40.75,159462
2024-12-10,40.25,216488
2024-12-11,40.5,124621
2024-12-12,41.5,286284
2024-12-13,41.35,183191
2024-12-16,40.7,116148
2024-12-17,41.1,165500
2024-12-18,40.9,168457
2024-12-19,40.15,190157
2024-12-20,40.15,284936
2024-12-23,40.65,226942
2024-12-24,40.9,138904
2024-12-25,41.45,180543
2024-12-26,41.75,270706
2024-12-27,41.4,110857
2024-12-30,41.9,221225
2024-12-31,41.8,178871
2025-01-02,41.45,139570
2025-01-03,41.8,330439
2025-01-06,43.15,338826
2025-01-07,42.65,279752
2025-01-08,43.25,249150
2025-01-09,42.75,313840
2025-01-10,42.75,173670
2025-01-13,42.6,571493
2025-01-14,42.3,81065
2025-01-15,42.3,78140
2025-01-16,43.0,316345
2025-01-17,43.25,148308
2025-01-20,43.4,137007
2025-01-21,43.0,57709
2025-01-22,44.45,357456
2025-02-03,44.3,266784
2025-02-04,45.2,783504
2025-02-05,48.5,2757078
2025-02-06,50.9,2669602
2025-02-07,50.7,1550833
2025-02-10,51.3,1491859
2025-02-11,50.2,1742416
2025-02-12,51.9,2173422
2025-02-13,54.6,9733994
2025-02-14,56.3,7157774
2025-02-17,55.9,3921522
2025-02-18,58.5,11213496
2025-02-19,56.4,6845486
2025-02-20,55.2,7823445
2025-02-21,57.0,6712731
2025-02-24,59.0,13269182
2025-02-25,59.2,10988604
2025-02-26,56.3,10295753
